ano,cod_municipio,nome_do_municipio,quantidade_de_matriculas,qt_salas_utilizadas,qt_salas_utiliza_climatizadas,qt_equip_multimidia,qt_equip_lousa_digital,qt_desktop_aluno,qt_tablet_aluno,qt_prof_pedagogia,qt_prof_gestao,qt_prof_saude,qt_prof_secretario,qt_prof_monitores,qt_escolas_com_agua_potavel,qt_escolas_com_energia_rede_publica,qt_escolas_com_esgoto_rede_publica,qt_escolas_com_lixo_servico_coleta,qt_escolas_com_banheiro_pne,qt_escolas_com_acessibilidade_rampas,qt_escolas_com_acessibilidade_sinal_visual,qt_escolas_com_orgao_conselho_escolar,qt_escolas_com_orgao_ass_pais_mestres,qt_escolas_com_orgao_gremio_estudantil,qt_escolas_com_banheiro_chuveiro,qt_escolas_com_biblioteca,qt_escolas_com_laboratorio_ciencias,qt_escolas_com_laboratorio_informatica,qt_escolas_com_quadra_esportes,ideb,media_alunos_turma,media_horas_aula,percentual_docente_curso_superior,pib_per_capita,populacao_residente,taxa_distorcao_idade_serie,grupo_1_adeq_form_docente,grupo_2_adeq_form_docente,grupo_3_adeq_form_docente,grupo_4_adeq_form_docente,grupo_5_adeq_form_docente,valor_da_producao_prod_origem_animal,area_plantada_ou_destinada_a_colheita_lavour,area_colhida_lavour,valor_da_producao_lavour,valor_da_producao_na_extracao_vegetal,efetivo_dos_rebanhos,baixa_regularidade,media_baixa_regularidade,media_alta_regularidade,alta_regularidade,nivel_1_esforco_docente,nivel_2_esforco_docente,nivel_3_esforco_docente,nivel_4_esforco_docente,nivel_5_esforco_docente,nivel_6_esforco_docente,nivel_1_gestao_escola,nivel_2_gestao_escola,nivel_3_gestao_escola,nivel_4_gestao_escola,nivel_5_gestao_escola,nivel_6_gestao_escola,valor_repassado_a_pcds_pelo_rmv,valor_repassado_a_idosos_pelo_rmv,valor_repassado_gestao_suas,valor_repassado_protecao_social_basica,valor_repassado_grupo_programas,transferencia_voluntarias_fundo_fundo,valor_total_repassado_via_fundo_municipal,valor_total_repassado_via_fundos_municipal_e_estadual,valor_repassado_gestao_programa_bolsa_familia_cadastro_unico,valor_repassado_crianca_feliz,valor_repassado_gestao_programa_auxilio_brasil,valor_repassado_protecao_social_especial_de_media_e_alta_complexidade,pessoas_com_deficiencia_beneficiarias_do_bpc,idosos_beneficiarios_do_bpc,valor_repassado_a_pcds_pelo_bpc,valor_repassado_a_idosos_pelo_bpc,total_de_beneficiarios_do_bpc,valor_total_repassado_ao_bpc,iptu,itbi,iss,irrf,fpm,cota_parte_icms,cota_parte_ipi_exp,cota_parte_ipva,cota_parte_iof_ouro,salario_educacao,pdde,pnae,pnate,convenios,operacao_de_creditos,contribuicao_na_formacao_do_fundef_fundeb_–_destinada,receita_recebida_na_redistribuicao_interna_do_fundeb_transferencia_de_recursos_do_fundeb,resultado_liquido_ganhos_ou_perdas_=_recebido_enviado,complementacao_da_uniao,receita_da_aplicacao_financeira_do_fundeb,vaaf,total_composicao_complementacao_fundeb,receitas_destinadas_ao_fundeb_fundo_estadual,receitas_recebidas_do_fundeb_fundo_estadual,valor_aplicado_em_mde,despesas_com_profissionais_da_educacao_basica,educacao_infantil,creche,pre_escola,ensino_fundamental,ensino_medio,ensino_profissional_nao_integrado_ao_ensino_regular,quota_do_salario_educacao,ideb_predito_referencia
2023,2201705,BERTOLÍNIA,387,255,60,20,10,40,100,40,10,5,40,5,35,40,0,30,10,20,0,35,0,0,5,10,5,5,15,4.9,14.3,8.1,91.1,16332.93,5562,20.7,54.4,0.0,27.0,1.2,17.4,1225,821,821.0,1394.0,91,37253,0.0,45.5,54.5,0.0,27.6,3.4,39.7,27.6,0.0,1.7,18.2,9.1,36.4,36.3,0.0,0.0,0.0,0.0,0.0,189016.17,12000.0,0,341821.43,341821.43,30714.26,110091.0,0.0,0.0,45.0,14.0,595621.87,153936.0,59.0,749557.87,0.0,462.54,635872.2,1000.0,13145919.56,1414870.37,386.22,159767.1,0.0,79387.14,0.0,201260.8,30400.09,0.0,0.0,2413209.51,4855253.51,2442044.0,2691250.03,12501.59,1482053.32,2691250.03,2413209.51,4855253.51,4270660.18,5673691.53,1976034.35,1002802.0,973232.35,8288835.12,0.0,0.0,79387.14,4.598353
2023,2201739,BETÂNIA DO PIAUÍ,531,255,0,45,10,20,75,60,35,0,20,0,35,35,0,20,20,25,0,35,0,0,15,0,0,5,15,4.8,18.1,8.2,95.2,19313.04,6220,10.0,64.8,0.4,22.6,4.3,7.9,1573,4080,1480.0,1739.0,337,48987,0.0,0.0,42.9,57.1,2.4,22.0,51.2,12.2,7.3,4.9,0.0,57.1,14.3,0.0,28.6,0.0,0.0,0.0,0.0,179283.69,12000.0,1000000,1280965.98,1280965.98,51600.79,29604.0,8477.5,0.0,22.0,3.0,286609.11,47304.0,25.0,333913.11,31582.99,40780.58,1904764.5,851359.69,13145919.56,1370731.44,357.34,205697.54,0.0,119652.53,1.55,358338.42,166120.55,0.0,0.0,2709121.68,7439923.23,4730801.55,3942972.43,88361.09,2271001.92,3942972.43,2709121.68,7439923.23,6172921.48,9049739.15,2068064.56,1449824.78,618239.78,13448434.78,0.0,0.0,119652.53,5.281959
2023,2201770,BOA HORA,493,325,125,20,0,25,0,25,5,0,30,0,80,80,45,30,5,15,0,15,65,0,0,5,5,10,10,4.5,17.9,4.4,73.5,11296.52,6902,11.2,50.7,0.0,26.7,0.0,22.6,294,1748,1748.0,8116.0,450,31809,0.0,5.9,52.9,41.2,32.1,10.7,14.3,30.4,8.9,3.6,23.5,11.8,23.5,23.5,17.7,0.0,0.0,0.0,0.0,125430.97,29154.46,100000,446399.19,446399.19,43548.41,141057.0,7208.35,0.0,22.0,0.0,314224.64,1320.0,22.0,315544.64,5272.2,152581.52,300681.81,571720.3,13365022.93,1053252.75,318.87,106119.47,0.0,222545.1,0.0,79812.0,97017.52,0.0,0.0,2624454.44,10836639.8,8212185.36,2160279.89,0.0,1516024.35,2160279.89,2624454.44,10836639.8,3917471.52,9696372.41,1561394.4,695142.76,866251.64,12918018.37,0.0,0.0,222545.1,4.9236803
2023,2201804,BOCAINA,178,175,140,35,0,115,0,30,0,0,25,0,50,50,0,30,10,45,0,50,0,0,15,5,0,5,10,5.1,13.9,4.0,89.5,13152.78,4078,2.8,73.6,0.0,11.1,6.9,8.4,875,1133,1133.0,1506.0,73,26303,0.0,0.0,60.0,40.0,61.1,11.1,0.0,16.7,11.1,0.0,40.0,40.0,10.0,0.0,10.0,0.0,63072.88,0.0,0.0,139909.54,12000.0,305000,497557.77,497557.77,32140.75,0.0,5600.0,2907.48,69.0,3.0,1017215.31,36852.0,72.0,1054067.31,828.95,1012.0,449918.78,134231.6,13145919.56,849590.53,173.13,101655.38,0.0,46604.01,0.0,103014.0,32414.15,807135.09,0.0,2583563.95,2805634.27,222070.32,1584388.67,0.0,848587.41,1584388.67,2583563.95,2805634.27,3744586.16,4317315.06,1133103.91,873645.42,259458.49,5317767.35,0.0,0.0,46604.01,5.6854324
2023,2201903,BOM JESUS,2180,880,435,185,60,970,45,120,20,5,125,15,110,105,40,100,50,90,5,105,0,5,60,35,15,40,30,7.3,23.0,8.8,92.0,57705.04,28796,6.1,79.2,0.0,10.5,0.0,10.3,2403,115424,115424.0,927132.0,541,85134,0.0,48.0,48.0,4.0,12.8,21.6,42.4,14.4,4.8,4.0,28.6,32.1,10.7,17.9,7.1,3.6,155040.88,0.0,0.0,263859.44,59285.1,2514268,3264376.05,3264376.05,101383.95,247482.0,13367.69,64729.87,1117.0,188.0,16722550.09,2778248.2,1305.0,19500798.29,410551.99,2055270.83,9087161.58,3494089.32,30673812.25,43841641.81,2672.13,3279004.86,0.0,406767.95,0.0,1375043.6,255963.85,0.0,0.0,15163644.91,27658117.13,12494472.22,24804212.66,418919.77,8399990.96,24804212.66,15163644.91,27658117.13,24197955.1,36606476.97,7854320.21,5806073.71,2048246.5,52435105.3,0.0,0.0,406767.95,6.0927796
2023,2201919,BOM PRINCÍPIO DO PIAUÍ,448,300,45,30,0,270,0,50,30,0,15,0,105,105,20,50,10,45,0,15,90,0,30,15,0,15,10,4.8,13.0,5.6,81.8,14666.17,5636,13.4,39.4,11.7,21.6,8.2,19.1,977,7512,7512.0,20866.0,598,24134,5.0,20.0,55.0,20.0,72.7,9.1,3.0,6.1,3.0,6.1,47.6,33.3,4.8,14.3,0.0,0.0,15768.0,0.0,0.0,144442.97,12000.0,1925891,2276557.41,2276557.41,39485.02,148146.0,6592.42,0.0,39.0,4.0,549494.13,68280.38,43.0,617774.51,1339.02,21227.9,223693.2,314404.56,12619741.69,1792273.59,174.81,197409.21,0.0,98968.45,0.0,205357.0,88781.24,386430.09,0.0,2739445.92,6100269.58,3360823.66,3396778.38,4621.03,1866002.74,3396778.38,2739445.92,6100269.58,3902122.52,6685632.05,1640772.28,237397.0,1403375.28,9461455.64,0.0,0.0,98968.45,5.04974
2023,2201929,BONFIM DO PIAUÍ,447,210,10,25,0,95,0,25,15,0,25,0,40,40,0,30,30,40,0,35,0,5,10,5,5,5,5,4.3,21.3,4.8,93.5,11517.94,5913,8.1,41.4,0.0,56.2,0.0,2.4,3798,2564,1505.0,1042.0,48,57161,0.0,14.3,85.7,0.0,17.4,0.0,10.3,65.5,3.4,3.4,25.0,12.5,37.5,12.5,12.5,0.0,0.0,0.0,0.0,152161.79,12080.0,310000,670727.2,670727.2,41990.96,147735.0,6759.45,0.0,91.0,7.0,1386411.33,112998.0,98.0,1499409.33,183.75,6067.73,245074.87,388164.97,13145919.56,1759430.68,134.27,146077.28,0.0,87322.11,1649.89,126205.27,152205.7,0.0,0.0,2774452.01,4877655.75,2103203.74,3237933.01,53651.69,1488175.36,3237933.01,2774452.01,4877655.75,4468021.07,6952016.39,1923961.31,419844.83,1467086.63,8448519.21,0.0,0.0,87322.11,5.0508537
2023,2201945,BOQUEIRÃO DO PIAUÍ,484,305,205,25,0,45,50,25,5,0,30,5,55,55,0,40,20,15,0,55,0,0,15,10,0,10,5,5.3,17.0,7.0,89.1,10301.58,6545,8.1,66.3,3.4,19.2,2.4,8.7,246,1010,1010.0,2897.0,1086,28634,8.3,8.3,66.7,16.7,16.0,10.0,28.0,32.0,8.0,6.0,16.7,16.7,16.7,8.3,41.6,0.0,0.0,0.0,0.0,119456.72,12000.0,575000,899030.2,899030.2,42471.91,142920.0,7181.57,0.0,53.0,8.0,822623.57,105114.0,61.0,927737.57,100.0,3144.1,558793.21,606615.12,13438736.07,1127485.09,180.0,168559.34,0.0,114551.43,0.0,193883.6,64778.33,1459.6,0.0,2619993.04,6778840.59,4158847.55,4515917.51,15160.37,2066276.39,4515917.51,2619993.04,6778840.59,4353572.88,8940744.94,2868961.73,1427317.99,1441643.74,10172673.96,0.0,0.0,114551.43,5.160414
2023,2201960,BRASILEIRA,540,320,145,50,0,170,55,40,55,0,15,10,45,45,10,35,25,30,10,35,5,0,25,10,0,15,25,5.5,20.2,7.4,85.7,11986.39,8436,3.7,57.9,0.0,19.6,10.5,12.0,1330,1152,1152.0,1854.0,748,53269,12.5,50.0,37.5,0.0,17.0,2.1,23.4,44.7,8.5,4.3,0.0,22.2,11.1,22.2,33.3,11.2,0.0,0.0,0.0,187885.26,20963.35,100000,515973.71,515973.71,50446.25,145962.0,6733.48,3983.37,67.0,13.0,1051399.15,210214.79,80.0,1261613.94,1735.0,1740.0,6735306.45,781218.67,13145919.56,2483466.51,373.34,478996.54,0.0,120857.02,2181.68,365403.2,90380.32,0.0,0.0,2987609.07,7667948.29,4680339.22,8384397.25,0.0,2315744.79,8384397.25,2987609.07,7667948.29,7613198.35,11425564.84,4155687.74,1406032.25,2749655.49,15185256.91,0.0,0.0,120857.02,5.8326387
2023,2201988,BREJO DO PIAUÍ,287,190,85,40,0,115,75,55,5,0,30,0,35,40,10,20,10,20,5,30,0,0,10,0,0,0,0,5.4,19.4,7.1,65.0,14845.3,3904,11.5,54.5,0.0,4.5,0.0,41.0,1594,1579,1579.0,2210.0,191,54928,0.0,28.6,42.9,28.5,22.2,38.9,27.8,11.1,0.0,0.0,50.0,25.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,195110.58,12080.0,2214673,2597458.73,2597458.73,33459.15,136536.0,5600.0,0.0,5.0,0.0,44736.0,0.0,5.0,44736.0,3052.84,118967.04,646372.44,589050.28,13145919.56,2632862.35,437.61,54295.51,0.0,65532.13,1472.18,190504.92,70960.69,410.04,0.0,2925053.41,4108735.7,1183682.29,3743328.39,21521.89,1242295.33,3743328.39,2925053.41,4108735.7,4343066.51,6953901.99,2741616.84,1507590.48,247788.48,7833926.09,0.0,0.0,65532.13,5.058075
2023,2202000,BURITI DOS LOPES,1537,885,510,100,5,260,415,115,80,0,95,85,135,135,5,105,40,80,5,135,0,0,40,15,0,10,30,5.5,17.6,7.4,75.9,14064.64,19654,8.3,63.0,2.8,8.1,0.0,26.1,2011,5758,5758.0,26104.0,3854,201011,14.3,64.3,17.9,3.5,42.8,12.6,21.0,14.3,5.9,3.4,6.9,34.5,20.7,20.7,17.2,0.0,189224.7,31536.44,0.0,241582.26,24824.48,1035000,1570429.78,1570429.78,110187.54,72579.0,21526.63,64729.87,378.0,61.0,5635622.07,934204.14,439.0,6569826.21,184608.48,40928.01,1746769.05,2327694.34,26291839.09,3616196.11,782.14,694592.09,0.0,345429.22,0.0,538367.4,292654.83,1002233.64,0.0,5637297.7,20301622.57,14664324.87,13453759.04,83598.72,6218215.41,13453759.04,5637297.7,20301622.57,10809321.57,28205788.6,6238537.29,3954587.63,2283949.66,35626825.02,0.0,0.0,345429.22,5.387485
2023,2202026,BURITI DOS MONTES,486,410,40,45,15,160,125,10,5,0,25,650,50,50,0,40,35,30,5,40,0,0,35,20,5,10,15,7.3,12.5,6.9,96.7,13272.71,7434,1.0,55.7,0.0,41.2,1.0,2.1,2482,2275,2275.0,2832.0,1743,70939,0.0,10.0,50.0,40.0,14.8,9.8,44.3,31.1,0.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,31536.0,0.0,0.0,195002.32,12000.0,1125000,1447004.37,1447004.37,55661.48,50220.0,9120.57,0.0,35.0,4.0,511303.93,64393.01,39.0,575696.94,75521.75,0.0,555466.19,1163698.71,13145919.56,3227273.23,558.01,74002.26,0.0,205286.26,0.0,431612.2,136700.73,1044990.96,0.0,2983614.25,11470236.77,8486622.52,13286579.87,86552.71,3477752.73,13286579.87,2983614.25,11470236.77,6170013.66,17234544.35,6836737.29,3737761.81,3098975.48,21161769.32,0.0,0.0,205286.26,6.441759
2023,2202059,CABECEIRAS DO PIAUÍ,587,430,105,55,0,25,65,90,0,0,80,20,85,85,0,15,75,80,5,75,0,0,0,10,0,5,15,5.7,17.3,7.0,97.5,10557.84,10212,2.2,68.8,0.0,28.0,0.0,3.2,692,1487,1487.0,2868.0,1352,83602,11.8,5.9,70.6,11.7,15.4,51.3,12.8,17.9,0.0,2.6,29.4,0.0,17.6,47.1,5.9,0.0,0.0,0.0,0.0,135245.76,20784.08,2500000,2879997.76,2879997.76,73332.4,139110.0,11525.52,0.0,66.0,8.0,959463.54,133992.0,74.0,1093455.54,68037.18,0.0,293284.02,441056.25,17919067.66,1735322.73,545.26,534016.89,0.0,128047.34,0.0,294730.0,241517.42,0.0,0.0,3538384.77,11914358.02,8375973.25,2597340.09,0.0,387153.88,2597340.09,3538384.77,11914358.02,6215646.56,11742558.03,2226973.15,345062.0,1881911.15,16354036.76,0.0,0.0,128047.34,6.033909
2023,2202075,CAJAZEIRAS DO PIAUÍ,191,205,55,30,5,40,135,105,0,0,55,50,55,55,0,20,15,20,0,35,0,0,20,10,0,5,15,4.9,14.2,7.0,66.7,14683.77,3108,4.7,72.5,0.0,3.8,0.0,23.7,495,733,733.0,794.0,98,30922,18.2,45.5,27.3,9.0,40.0,53.3,0.0,6.7,0.0,0.0,36.4,9.1,9.1,36.4,9.0,0.0,0.0,0.0,0.0,146503.5,12000.0,2464268,2661109.81,2661109.81,30800.0,0.0,5600.0,1938.31,16.0,0.0,243147.29,0.0,16.0,243147.29,500.0,100.0,310474.64,2775.19,13439300.76,1022529.32,178.72,292336.71,0.0,41528.1,0.0,95882.6,43257.29,0.0,0.0,2656942.9,2531072.44,-125870.46,1039427.19,967.54,770139.68,1039427.19,2656942.9,2531072.44,5171044.77,2743337.15,411582.89,220590.98,183791.91,7143104.4,0.0,0.0,41528.1,5.1805706
2023,2202083,CAJUEIRO DA PRAIA,625,300,90,15,5,80,0,5,5,0,50,0,20,50,0,50,10,20,0,45,0,0,0,5,0,5,30,6.4,23.1,5.7,84.4,19161.91,7957,8.2,54.8,3.7,26.3,4.1,11.1,427,2451,2451.0,6136.0,432,23706,22.2,0.0,77.8,0.0,2.6,5.3,28.9,55.3,7.9,0.0,0.0,50.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,174178.46,12000.0,750000,1138216.13,1138216.13,58037.67,144000.0,0.0,0.0,51.0,24.0,743891.56,404658.55,75.0,1148550.11,490426.76,1073087.57,2072658.42,1526277.97,13439300.76,3018922.84,484.97,170681.86,0.0,131286.96,0.0,282946.68,131044.82,0.0,0.0,3032180.73,8101478.59,5069297.86,6025768.44,64929.88,2454621.28,6025768.44,3032180.73,8101478.59,6087007.02,9961701.49,3373357.16,2735551.73,637805.43,14300547.7,0.0,0.0,131286.96,5.498975
2023,2202091,CALDEIRÃO GRANDE DO PIAUÍ,327,305,105,40,5,230,0,5,0,0,20,0,40,40,0,20,25,20,0,40,0,0,10,15,0,15,15,7.2,18.5,6.4,94.1,44297.15,5503,2.4,75.6,0.0,15.1,0.0,9.3,777,12100,12100.0,70910.0,118,46328,0.0,0.0,87.5,12.5,6.2,37.5,50.0,6.3,0.0,0.0,25.0,0.0,12.5,50.0,12.5,0.0,0.0,0.0,0.0,152060.99,12000.0,400000,760564.88,760564.88,41328.69,149112.0,6063.2,0.0,34.0,5.0,483693.03,78840.5,39.0,562533.53,21643.84,5784.02,3159285.92,771545.27,13145919.56,16905294.19,212.87,166895.9,0.0,86512.72,298.34,202732.39,87976.85,0.0,0.0,5808998.16,5335643.18,-473354.98,3490573.35,39271.38,1611264.59,3490573.35,5808998.16,5335643.18,8990790.26,6309953.87,1353095.16,747666.18,605428.98,10901942.5,0.0,0.0,86512.72,6.3360596
2023,2202109,CAMPINAS DO PIAUÍ,324,430,20,15,0,100,65,70,5,0,35,15,80,80,0,25,10,35,5,70,0,0,10,30,0,5,0,5.5,5.3,8.6,66.2,15233.16,4938,8.3,46.4,0.0,11.5,0.0,42.1,3074,2305,2305.0,3703.0,336,75770,6.3,12.5,62.5,18.7,36.8,1.5,48.5,5.9,4.4,2.9,0.0,0.0,0.0,18.8,81.2,0.0,0.0,0.0,0.0,191509.98,21334.3,325000,702137.61,702137.61,47243.25,109384.5,7665.58,0.0,34.0,5.0,426027.52,77538.28,39.0,503565.8,7036.21,9705.2,218136.04,22.2,13145919.55,1087770.22,251.32,88401.16,0.0,151499.89,0.0,229662.8,61597.3,0.0,0.0,2393519.7,8005521.74,5612002.04,9839972.91,0.0,2442025.81,9839972.91,2393519.7,8005521.74,3936329.76,12527600.05,3848309.06,2048309.06,1800000.0,15588174.84,0.0,0.0,151499.89,5.1652308
2023,2202117,CAMPO ALEGRE DO FIDALGO,352,195,0,15,0,80,0,25,0,0,20,10,55,55,0,15,5,30,0,35,50,5,5,0,0,5,10,4.4,15.8,7.0,70.6,13472.82,4616,19.6,40.0,5.3,28.7,0.0,26.0,817,2225,2225.0,319.0,275,48672,0.0,36.4,36.4,27.2,11.9,17.6,44.1,23.5,0.0,2.9,36.4,9.1,0.0,54.5,0.0,0.0,0.0,0.0,0.0,178416.52,20990.93,300000,644670.76,644670.76,36945.04,102369.0,5949.27,0.0,42.0,3.0,562635.35,22368.16,45.0,585003.51,39535.32,9377.93,280045.53,524927.39,13146852.0,792749.04,71303.53,116871.65,0.0,97170.57,0.0,152872.73,110194.73,0.0,0.0,2393841.85,5414190.24,3020348.39,2011052.43,8644.8,1656467.09,2011052.43,2393841.85,5414190.24,4423314.38,7071625.01,1828764.53,778764.53,1050000.0,7936134.98,0.0,0.0,97170.57,4.697487
2023,2202133,CAMPO GRANDE DO PIAUÍ,401,200,105,55,15,40,95,45,10,0,30,0,45,45,5,40,40,30,0,45,0,0,25,0,0,5,0,7.0,17.4,6.1,96.7,12831.1,6020,2.7,68.8,0.0,26.5,0.0,4.7,2618,3250,3250.0,3033.0,35,31439,11.1,22.2,66.7,0.0,10.1,6.7,43.3,33.3,3.3,3.3,0.0,66.7,33.3,0.0,0.0,0.0,15768.0,0.0,0.0,132647.66,12000.0,300000,636771.64,636771.64,40846.57,144666.0,6611.41,0.0,43.0,2.0,553457.07,45984.0,45.0,599441.07,44877.22,22733.34,185138.22,429908.8,13145919.56,1004463.05,197.21,210828.87,0.0,86190.79,0.0,146312.33,90617.54,0.0,0.0,2587774.61,5334072.9,2746298.29,3624871.13,91576.27,1609339.25,3624871.13,2587774.61,5334072.9,4007900.93,7483663.12,1754636.53,733545.89,1021090.64,8406137.38,0.0,0.0,86190.79,6.1699295
2023,2202174,CAMPO LARGO DO PIAUÍ,583,350,30,25,0,40,0,0,0,0,50,15,75,85,0,35,10,10,0,75,0,0,5,0,0,0,20,4.0,21.4,6.4,87.5,10901.91,7419,5.1,78.0,4.7,5.3,0.0,12.0,677,831,696.0,1677.0,762,56337,0.0,25.0,62.5,12.5,27.5,20.0,5.0,35.0,7.5,5.0,35.3,11.8,5.9,17.6,29.4,0.0,0.0,0.0,0.0,135777.23,21487.36,200000,539131.41,539131.41,56279.58,117243.0,8344.24,0.0,36.0,11.0,545357.95,143288.2,47.0,688646.15,1610.0,1550.0,649231.16,1200055.34,13145919.56,994098.89,308.43,76998.42,0.0,177793.52,12231.62,463561.54,186317.4,83119.29,0.0,2610195.06,10991133.63,8380938.57,9033827.04,108238.41,3338320.28,9033827.04,2610195.06,10991133.63,4448069.65,14979968.37,4322598.0,2497414.18,1762725.75,18335717.83,0.0,0.0,177793.52,5.415991
2023,2202208,CAMPO MAIOR,2566,1505,1095,444710,35,1250,280,220,95,5,185,50,180,190,15,145,100,145,25,185,0,10,85,65,20,60,65,6.3,19.9,8.3,95.5,20544.67,45793,5.3,81.9,2.0,8.9,1.5,5.7,5263,2804,2804.0,5584.0,5679,261874,0.0,20.0,72.5,7.5,22.4,25.1,30.6,15.7,3.1,3.1,13.6,11.4,6.8,61.4,6.8,0.0,1263798.6,15768.0,0.0,562440.29,82948.33,250000,1441021.0,1441021.0,294528.91,112482.0,46007.94,92613.53,1770.0,854.0,26443356.51,12934035.39,2624.0,39377391.9,1314713.75,376204.07,4915134.21,11631205.9,43819731.84,12398693.06,3513.33,2624275.64,0.0,710037.66,0.0,1282570.54,264631.66,281594.77,0.0,8833708.93,39755308.74,30921599.81,28942697.52,148747.78,12477468.39,28942697.52,8833708.93,39755308.74,19341216.3,54836496.73,21180456.39,9120456.39,12060000.0,59842722.69,0.0,0.0,710037.66,5.9696136
2023,2202251,CANAVIEIRA,241,280,75,35,0,50,75,120,0,0,25,0,45,45,25,30,35,40,15,30,35,0,0,5,0,5,5,4.9,19.0,7.5,100.0,15240.82,3414,17.8,86.6,0.0,13.4,0.0,0.0,679,1558,1558.0,2533.0,304,36436,11.1,11.1,44.4,33.4,21.1,26.3,5.3,36.8,0.0,10.5,44.4,22.2,22.2,11.2,0.0,0.0,0.0,0.0,0.0,197636.73,12000.0,425000,731183.64,731183.64,25816.91,65130.0,5600.0,0.0,10.0,7.0,94848.07,81518.14,17.0,176366.21,30198.63,14067.09,158477.86,416950.97,13145374.99,2076164.62,369.68,32062.38,0.0,55219.82,0.0,160257.4,40412.37,0.0,0.0,2808696.58,3578423.02,769726.44,1996518.75,0.0,1084429.47,1996518.75,2808696.58,3578423.02,4570297.61,3958816.13,1668085.57,833537.44,834548.13,5850743.46,0.0,0.0,55219.82,5.071172
2023,2202307,CANTO DO BURITI,1144,710,235,75,5,220,100,80,20,0,120,60,110,110,30,75,30,75,5,110,0,5,55,5,10,20,15,4.4,18.2,7.2,74.1,17710.9,19365,16.8,52.6,1.0,17.8,0.8,27.8,4370,11353,11271.0,49532.0,269,99551,0.0,40.0,52.0,8.0,23.0,15.9,30.1,25.7,3.5,1.8,28.0,48.0,12.0,8.0,4.0,0.0,232564.48,0.0,0.0,307871.44,37593.8,400000,1167378.27,1167378.27,135004.66,205317.0,16861.5,64729.87,818.0,270.0,12267087.59,4062017.0,1088.0,16329104.59,194565.84,93048.03,1242765.09,1505493.54,26291839.09,9886882.01,1654.44,916073.12,0.0,231424.98,0.0,763632.7,255855.91,0.0,0.0,7214627.19,15494679.93,8280052.74,17106654.04,64427.46,4698278.15,17106654.04,7214627.19,15494679.93,11072300.03,22843269.56,8627201.99,5451038.42,3176163.57,29815211.21,0.0,0.0,231424.98,4.7516975
2023,2202406,CAPITÃO DE CAMPOS,746,575,375,70,0,50,10,40,45,0,25,15,90,95,10,80,30,60,0,95,0,0,30,25,0,0,35,5.3,16.7,8.1,81.4,11984.82,11100,6.2,58.3,0.0,15.7,1.9,24.1,824,2276,2276.0,3752.0,426,51285,33.3,16.7,50.0,0.0,46.7,2.6,13.0,32.5,2.6,2.6,14.3,28.6,19.0,19.0,19.1,0.0,0.0,0.0,0.0,174036.26,12000.0,450000,833508.06,833508.06,76773.49,108045.0,12653.31,0.0,156.0,19.0,2370682.1,291696.4,175.0,2662378.5,38536.6,184.45,413835.74,1651089.06,19645829.0,2285671.34,97.32,158626.16,0.0,270679.41,0.0,484030.72,80838.32,268381.35,0.0,3622920.84,20325476.02,16702555.18,3375204.13,0.0,412011.87,3375204.13,3622920.84,20325476.02,6695610.17,16607643.72,3313842.69,2884087.63,394126.55,25107520.87,0.0,0.0,270679.41,5.446795
2023,2202455,CAPITÃO GERVÁSIO OLIVEIRA,261,195,140,55,50,280,185,45,0,5,35,10,40,45,0,30,35,45,5,10,40,0,15,20,10,25,10,5.4,21.8,8.3,84.6,14772.1,3974,7.7,90.9,0.0,0.0,0.0,9.1,1154,465,465.0,278.0,220,63678,11.1,22.2,55.6,11.1,38.4,38.5,15.4,7.7,0.0,0.0,44.4,33.3,0.0,11.1,11.2,0.0,0.0,0.0,0.0,138247.59,25293.33,400000,676395.63,676395.63,33409.71,73845.0,5600.0,0.0,62.0,4.0,769233.4,49998.26,66.0,819231.66,2252.29,1780.0,1250689.83,369350.95,13145919.56,1607513.24,241.19,31499.38,0.0,66433.29,0.0,137910.02,55560.91,0.0,0.0,2714731.13,4098464.81,1383733.68,2567613.32,2902.84,1290348.03,2567613.32,2714731.13,4098464.81,4585024.89,5147933.19,940563.49,404855.81,535707.68,7710844.33,0.0,0.0,66433.29,5.2988796
2023,2202505,CARACOL,889,410,5,35,0,175,80,25,5,0,10,0,90,90,5,35,25,80,0,90,0,0,20,10,5,5,25,3.5,13.1,7.0,63.3,12361.23,10318,42.1,42.1,2.9,20.6,0.0,34.4,2514,5855,4332.0,5823.0,79,52618,11.8,35.3,47.1,5.8,15.4,26.6,43.8,6.3,6.3,1.6,60.0,5.0,0.0,30.0,0.0,5.0,15768.44,0.0,0.0,188501.4,23555.82,625000,1068370.39,1068370.39,75400.03,143298.0,12615.14,0.0,140.0,26.0,2033369.89,395592.87,166.0,2428962.76,2161.71,3054.84,1018544.54,1871834.19,17527932.89,2993180.97,234.48,191172.32,0.0,207575.76,1516.0,568420.59,96469.75,0.0,0.0,3828485.4,12655573.02,8827087.62,11389633.72,237534.34,3825889.49,11389633.72,3828485.4,12655573.02,6092883.75,17947673.68,5066622.46,2114832.49,2951789.97,20544604.33,0.0,0.0,207575.76,3.7590349
